6819	3.5.99.9	2-nitroimidazole nitrohydrolase
6820	3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase
6821	3.5.99.11	2-aminomuconate deaminase (2-hydroxymuconate-forming)
6822	3.6.1.1	inorganic diphosphatase
6823	3.6.1.2	trimetaphosphatase
6824	3.6.1.3	Deleted entry
6825	3.6.1.4	Transferred entry: 3.6.1.3
6826	3.6.1.5	apyrase
6827	3.6.1.6	nucleoside diphosphate phosphatase
6828	3.6.1.7	acylphosphatase
6829	3.6.1.8	ATP diphosphatase
6830	3.6.1.9	nucleotide diphosphatase
6831	3.6.1.10	endopolyphosphatase
6832	3.6.1.11	exopolyphosphatase
6833	3.6.1.12	dCTP diphosphatase
6834	3.6.1.13	ADP-ribose diphosphatase
6835	3.6.1.14	adenosine-tetraphosphatase
6836	3.6.1.15	nucleoside-triphosphate phosphatase
6837	3.6.1.16	CDP-glycerol diphosphatase
6838	3.6.1.17	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical)
6839	3.6.1.18	FAD diphosphatase
6840	3.6.1.19	Transferred entry: 3.6.1.9
6841	3.6.1.20	5'-acylphosphoadenosine hydrolase
6842	3.6.1.21	ADP-sugar diphosphatase
6843	3.6.1.22	NAD(+) diphosphatase
6844	3.6.1.23	dUTP diphosphatase
6845	3.6.1.24	nucleoside phosphoacylhydrolase
6846	3.6.1.25	triphosphatase
6847	3.6.1.26	CDP-diacylglycerol diphosphatase
6848	3.6.1.27	undecaprenyl-diphosphate phosphatase
6849	3.6.1.28	thiamine-triphosphatase
6850	3.6.1.29	bis(5'-adenosyl)-triphosphatase
6851	3.6.1.30	Transferred entry: 3.6.1.59 and 3.6.1.62
6852	3.6.1.31	phosphoribosyl-ATP diphosphatase
6853	3.6.1.32	Transferred entry: 5.6.1.8
6854	3.6.1.33	Transferred entry: 5.6.1.2
6855	3.6.1.34	Transferred entry: 7.1.2.2
6856	3.6.1.35	Transferred entry: 7.1.2.1
6857	3.6.1.36	Transferred entry: 7.2.2.19
6858	3.6.1.37	Transferred entry: 7.2.2.13
6859	3.6.1.38	Transferred entry: 3.6.3.8
6860	3.6.1.39	thymidine-triphosphatase
6861	3.6.1.40	guanosine-5'-triphosphate,3'-diphosphate diphosphatase
6862	3.6.1.41	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
6863	3.6.1.42	guanosine-diphosphatase
6864	3.6.1.43	dolichyldiphosphatase
6865	3.6.1.44	oligosaccharide-diphosphodolichol diphosphatase
6866	3.6.1.45	UDP-sugar diphosphatase
6867	3.6.1.46	Transferred entry: 3.6.5.1
6868	3.6.1.47	Transferred entry: 3.6.5.2
6869	3.6.1.48	Transferred entry: 3.6.5.3
6870	3.6.1.49	Transferred entry: 3.6.5.4
6871	3.6.1.50	Transferred entry: 3.6.5.5
6872	3.6.1.51	Transferred entry: 3.6.5.6
6873	3.6.1.52	diphosphoinositol-polyphosphate diphosphatase
6874	3.6.1.53	Mn(2+)-dependent ADP-ribose/CDP-alcohol diphosphatase
6875	3.6.1.54	UDP-2,3-diacylglucosamine diphosphatase
6876	3.6.1.55	8-oxo-dGTP diphosphatase
6877	3.6.1.56	2-hydroxy-dATP diphosphatase
6878	3.6.1.57	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase
6879	3.6.1.58	8-oxo-dGDP phosphatase
6880	3.6.1.59	5'-(N(7)-methyl 5'-triphosphoguanosine)-[mRNA] diphosphatase
6881	3.6.1.60	diadenosine hexaphosphate hydrolase (AMP-forming)
6882	3.6.1.61	diadenosine hexaphosphate hydrolase (ATP-forming)
6883	3.6.1.62	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase
6884	3.6.1.63	alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
6885	3.6.1.64	inosine diphosphate phosphatase
6886	3.6.1.65	(d)CTP diphosphatase
6887	3.6.1.66	XTP/dITP diphosphatase
6888	3.6.1.67	dihydroneopterin triphosphate diphosphatase
6889	3.6.1.68	geranyl diphosphate phosphohydrolase
6890	3.6.1.69	8-oxo-(d)GTP phosphatase
6891	3.6.1.70	guaosine-5'-diphospho-5'-[DNA] diphosphatase
6892	3.6.1.71	adenosine-5'-diphospho-5'-[DNA] diphosphatase
6893	3.6.1.72	DNA-3'-diphospho-5'-guanosine diphosphatase
6894	3.6.1.73	inosine/xanthosine triphosphatase
6895	3.6.1.74	mRNA 5'-phosphatase
6896	3.6.1.75	diacylglycerol diphosphate phosphatase
6897	3.6.1.76	prenyl-diphosphate phosphatase
6898	3.6.1.n1	Transferred entry: 3.1.1.96
6899	3.6.1.n2	L-cysteinyl-tRNA(Pro)
6900	3.6.1.n3	L-cysteinyl-tRNA(Cys) hydrolase
6901	3.6.1.n4	Transferred entry: 3.6.1.67
6902	3.6.1.n5	Transferred entry: 3.6.1.54
6903	3.6.2.1	adenylylsulfatase
6904	3.6.2.2	phosphoadenylylsulfatase
6905	3.6.3.1	Transferred entry: 7.6.2.1
6906	3.6.3.2	Transferred entry: 7.2.2.14
6907	3.6.3.3	Transferred entry: 7.2.2.21
6908	3.6.3.4	Transferred entry: 7.2.2.9
6909	3.6.3.5	Transferred entry: 7.2.2.12
6910	3.6.3.6	Transferred entry: 7.1.2.1
6911	3.6.3.7	Transferred entry: 7.2.2.3
6912	3.6.3.8	Transferred entry: 7.2.2.10
6913	3.6.3.9	Transferred entry: 7.2.2.13
6914	3.6.3.10	Transferred entry: 7.2.2.19
6915	3.6.3.11	Deleted entry
6916	3.6.3.12	Transferred entry: 7.2.2.6
6917	3.6.3.13	Transferred entry: 3.6.3.1
6918	3.6.3.14	Transferred entry: 7.1.2.2
6919	3.6.3.15	Transferred entry: 7.2.2.1
6920	3.6.3.16	Transferred entry: 7.3.2.7
6921	3.6.3.17	Transferred entry: 7.5.2.8
6922	3.6.3.18	Transferred entry: 7.5.2.2
6923	3.6.3.19	Transferred entry: 7.5.2.1
6924	3.6.3.20	Transferred entry: 7.6.2.10
6925	3.6.3.21	Transferred entry: 7.4.2.1
6926	3.6.3.22	Transferred entry: 7.4.2.2
6927	3.6.3.23	Transferred entry: 7.4.2.6
6928	3.6.3.24	Transferred entry: 7.2.2.11
6929	3.6.3.25	Transferred entry: 7.3.2.3
6930	3.6.3.26	Transferred entry: 7.3.2.4
6931	3.6.3.27	Transferred entry: 7.3.2.1
6932	3.6.3.28	Transferred entry: 7.3.2.2
6933	3.6.3.29	Transferred entry: 7.3.2.5
6934	3.6.3.30	Transferred entry: 7.2.2.7
6935	3.6.3.31	Transferred entry: 7.6.2.11
6936	3.6.3.32	Transferred entry: 7.6.2.9
6937	3.6.3.33	Transferred entry: 7.6.2.8
6938	3.6.3.34	Transferred entry: 7.2.2.16
6939	3.6.3.35	Transferred entry: 7.2.2.5
6940	3.6.3.36	Transferred entry: 7.6.2.7
6941	3.6.3.37	Transferred entry: 7.6.2.6
6942	3.6.3.38	Transferred entry: 7.6.2.12
6943	3.6.3.39	Transferred entry: 7.5.2.5
6944	3.6.3.40	Transferred entry: 7.5.2.4
6945	3.6.3.41	Transferred entry: 7.6.2.5
6946	3.6.3.42	Transferred entry: 7.5.2.3
6947	3.6.3.43	Transferred entry: 7.4.2.5
6948	3.6.3.44	Transferred entry: 7.6.2.2
6949	3.6.3.45	Transferred entry: 3.6.3.44
6950	3.6.3.46	Transferred entry: 7.2.2.2
6951	3.6.3.47	Transferred entry: 7.6.2.4
6952	3.6.3.48	Transferred entry: 7.4.2.7
6953	3.6.3.49	Transferred entry: 5.6.1.6
6954	3.6.3.50	Transferred entry: 7.4.2.8
6955	3.6.3.51	Transferred entry: 7.4.2.3
6956	3.6.3.52	Transferred entry: 7.4.2.4
6957	3.6.3.53	Transferred entry: 7.2.2.15
6958	3.6.3.54	Transferred entry: 7.2.2.8
6959	3.6.3.55	Transferred entry: 7.3.2.6
6960	3.6.3.n1	Transferred entry: 7.2.2.8
6961	3.6.4.1	Transferred entry: 5.6.1.8
6962	3.6.4.2	Transferred entry: 5.6.1.2
6963	3.6.4.3	Transferred entry: 5.6.1.1
6964	3.6.4.4	Transferred entry: 5.6.1.3
6965	3.6.4.5	Transferred entry: 5.6.1.4
6966	3.6.4.6	vesicle-fusing ATPase
6967	3.6.4.7	peroxisome-assembly ATPase
6968	3.6.4.8	Transferred entry: 5.6.1.5
6969	3.6.4.9	Transferred entry: 5.6.1.7
6970	3.6.4.10	non-chaperonin molecular chaperone ATPase
6971	3.6.4.11	Deleted entry
6972	3.6.4.12	DNA helicase
6973	3.6.4.13	RNA helicase
6974	3.6.5.1	heterotrimeric G-protein GTPase
6975	3.6.5.2	small monomeric GTPase
6976	3.6.5.3	protein-synthesizing GTPase
6977	3.6.5.4	signal-recognition-particle GTPase
6978	3.6.5.5	dynamin GTPase
6979	3.6.5.6	tubulin GTPase
6980	3.6.5.n1	elongation factor 4
6981	3.7.1.1	oxaloacetase
6982	3.7.1.2	fumarylacetoacetase
6983	3.7.1.3	kynureninase
6984	3.7.1.4	phloretin hydrolase
6985	3.7.1.5	acylpyruvate hydrolase
6986	3.7.1.6	acetylpyruvate hydrolase
6987	3.7.1.7	beta-diketone hydrolase
6988	3.7.1.8	2,6-dioxo-6-phenylhexa-3-enoate hydrolase
6989	3.7.1.9	2-hydroxymuconate-6-semialdehyde hydrolase
6990	3.7.1.10	cyclohexane-1,3-dione hydrolase
6991	3.7.1.11	cyclohexane-1,2-dione hydrolase
6992	3.7.1.12	cobalt-precorrin 5A hydrolase
6993	3.7.1.13	2-hydroxy-6-oxo-6-(2-aminophenyl)hexa-2,4-dienoate hydrolase
6994	3.7.1.14	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
6995	3.7.1.15	Transferred entry: 4.2.1.138
6996	3.7.1.16	Transferred entry: 3.3.2.12
6997	3.7.1.17	4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oathydrolase
6998	3.7.1.18	6-oxocamphor hydrolase
6999	3.7.1.19	2,6-dihydroxypseudooxynicotine hydrolase
7000	3.7.1.20	3-fumarylpyruvate hydrolase
7001	3.7.1.21	6-oxocyclohex-1-ene-1-carbonyl-CoA hydratase
7002	3.7.1.22	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)
7003	3.7.1.23	maleylpyruvate hydrolase
7004	3.7.1.24	2,4-diacetylphloroglucinol hydrolase
7005	3.7.1.25	2-hydroxy-6-oxohepta-2,4-dienoate hydrolase
7006	3.7.1.26	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase
7007	3.7.1.27	Transferred entry: 3.1.7.13
7008	3.7.1.28	3-oxoisoapionate-4-phosphate transcarboxylase/hydrolase
7009	3.7.1.n1	Transferred entry: 3.7.1.14
7010	3.7.1.n2	Transferred entry: 3.7.1.22
7011	3.8.1.1	Deleted entry
7012	3.8.1.2	(S)-2-haloacid dehalogenase
7013	3.8.1.3	haloacetate dehalogenase
7014	3.8.1.4	Transferred entry: 1.21.99.4
7015	3.8.1.5	haloalkane dehalogenase
7016	3.8.1.6	4-chlorobenzoate dehalogenase
7017	3.8.1.7	4-chlorobenzoyl-CoA dehalogenase
7018	3.8.1.8	atrazine chlorohydrolase
7019	3.8.1.9	(R)-2-haloacid dehalogenase
7020	3.8.1.10	2-haloacid dehalogenase (configuration-inverting)
7021	3.8.1.11	2-haloacid dehalogenase (configuration-retaining)
7022	3.8.2.1	Transferred entry: 3.1.8.2
7023	3.9.1.1	phosphoamidase
7024	3.9.1.2	protein arginine phosphatase
7025	3.9.1.3	phosphohistidine phosphatase
7026	3.10.1.1	N-sulfoglucosamine sulfohydrolase
7027	3.10.1.2	cyclamate sulfohydrolase
7028	3.11.1.1	phosphonoacetaldehyde hydrolase
7029	3.11.1.2	phosphonoacetate hydrolase
7030	3.11.1.3	phosphonopyruvate hydrolase
7031	3.12.1.1	trithionate hydrolase
7032	3.13.1.1	UDP-sulfoquinovose synthase
7033	3.13.1.2	Deleted entry
7034	3.13.1.3	2'-hydroxybiphenyl-2-sulfinate desulfinase
7035	3.13.1.4	3-sulfinopropanoyl-CoA desulfinase
7036	3.13.1.5	carbon disulfide hydrolase
7037	3.13.1.6	[CysO sulfur-carrier protein]-S-L-cysteine hydrolase
7038	3.13.1.7	carbonyl sulfide hydrolase
7039	3.13.1.8	Transferred entry: 3.13.2.3
7040	3.13.1.9	S-inosyl-L-homocysteine hydrolase
7041	3.13.2.1	adenosylhomocysteinase
7042	3.13.2.2	Transferred entry: 4.4.1.42
7043	3.13.2.3	(R)-S-adenosyl-L-methionine hydrolase (adenosine-forming)
7044	4.1.1.1	pyruvate decarboxylase
7045	4.1.1.2	oxalate decarboxylase
7046	4.1.1.3	Transferred entry: 4.1.1.112 and 7.2.4.2
7047	4.1.1.4	acetoacetate decarboxylase
7048	4.1.1.5	acetolactate decarboxylase
7049	4.1.1.6	cis-aconitate decarboxylase
7050	4.1.1.7	benzoylformate decarboxylase
7051	4.1.1.8	oxalyl-CoA decarboxylase
7052	4.1.1.9	malonyl-CoA decarboxylase
7053	4.1.1.10	Transferred entry: 4.1.1.12
7054	4.1.1.11	aspartate 1-decarboxylase
7055	4.1.1.12	aspartate 4-decarboxylase
7056	4.1.1.13	Deleted entry
7057	4.1.1.14	valine decarboxylase
7058	4.1.1.15	glutamate decarboxylase
7059	4.1.1.16	hydroxyglutamate decarboxylase
7060	4.1.1.17	ornithine decarboxylase
7061	4.1.1.18	lysine decarboxylase
7062	4.1.1.19	arginine decarboxylase
7063	4.1.1.20	diaminopimelate decarboxylase
7064	4.1.1.21	phosphoribosylaminoimidazole carboxylase
7065	4.1.1.22	histidine decarboxylase
7066	4.1.1.23	orotidine-5'-phosphate decarboxylase
7067	4.1.1.24	aminobenzoate decarboxylase
7068	4.1.1.25	tyrosine decarboxylase
7069	4.1.1.26	Transferred entry: 4.1.1.28
7070	4.1.1.27	Transferred entry: 4.1.1.28
7071	4.1.1.28	aromatic-L-amino-acid decarboxylase
7072	4.1.1.29	sulfinoalanine decarboxylase
7073	4.1.1.30	pantothenoylcysteine decarboxylase
7074	4.1.1.31	phosphoenolpyruvate carboxylase
7075	4.1.1.32	phosphoenolpyruvate carboxykinase (GTP)
7076	4.1.1.33	diphosphomevalonate decarboxylase
7077	4.1.1.34	dehydro-L-gulonate decarboxylase
7078	4.1.1.35	UDP-glucuronate decarboxylase
7079	4.1.1.36	phosphopantothenoylcysteine decarboxylase
7080	4.1.1.37	uroporphyrinogen decarboxylase
7081	4.1.1.38	phosphoenolpyruvate carboxykinase (diphosphate)
7082	4.1.1.39	ribulose-bisphosphate carboxylase
7083	4.1.1.40	hydroxypyruvate decarboxylase
7084	4.1.1.41	Transferred entry: 7.2.4.3
7085	4.1.1.42	carnitine decarboxylase
7086	4.1.1.43	phenylpyruvate decarboxylase
7087	4.1.1.44	4-carboxymuconolactone decarboxylase
7088	4.1.1.45	aminocarboxymuconate-semialdehyde decarboxylase
7089	4.1.1.46	o-pyrocatechuate decarboxylase
7090	4.1.1.47	tartronate-semialdehyde synthase
7091	4.1.1.48	indole-3-glycerol-phosphate synthase
7092	4.1.1.49	phosphoenolpyruvate carboxykinase (ATP)
7093	4.1.1.50	adenosylmethionine decarboxylase
7094	4.1.1.51	3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase
7095	4.1.1.52	6-methylsalicylate decarboxylase
7096	4.1.1.53	phenylalanine decarboxylase
7097	4.1.1.54	dihydroxyfumarate decarboxylase
7098	4.1.1.55	4,5-dihydroxyphthalate decarboxylase
7099	4.1.1.56	3-oxolaurate decarboxylase
7100	4.1.1.57	methionine decarboxylase
7101	4.1.1.58	orsellinate decarboxylase
7102	4.1.1.59	gallate decarboxylase
7103	4.1.1.60	stipitatonate decarboxylase
7104	4.1.1.61	4-hydroxybenzoate decarboxylase
7105	4.1.1.62	gentisate decarboxylase
7106	4.1.1.63	protocatechuate decarboxylase
7107	4.1.1.64	2,2-dialkylglycine decarboxylase (pyruvate)
7108	4.1.1.65	phosphatidylserine decarboxylase
7109	4.1.1.66	uracil-5-carboxylate decarboxylase
7110	4.1.1.67	UDP-galacturonate decarboxylase
7111	4.1.1.68	5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase
7112	4.1.1.69	3,4-dihydroxyphthalate decarboxylase
7113	4.1.1.70	Transferred entry: 7.2.4.5
7114	4.1.1.71	2-oxoglutarate decarboxylase
7115	4.1.1.72	branched-chain-2-oxoacid decarboxylase
7116	4.1.1.73	tartrate decarboxylase
7117	4.1.1.74	indolepyruvate decarboxylase
7118	4.1.1.75	5-guanidino-2-oxopentanoate decarboxylase
7119	4.1.1.76	arylmalonate decarboxylase
7120	4.1.1.77	2-oxo-3-hexenedioate decarboxylase
7121	4.1.1.78	acetylenedicarboxylate decarboxylase
7122	4.1.1.79	sulfopyruvate decarboxylase
7123	4.1.1.80	4-hydroxyphenylpyruvate decarboxylase
7124	4.1.1.81	threonine-phosphate decarboxylase
7125	4.1.1.82	phosphonopyruvate decarboxylase
7126	4.1.1.83	4-hydroxyphenylacetate decarboxylase
7127	4.1.1.84	D-dopachrome decarboxylase
7128	4.1.1.85	3-dehydro-L-gulonate-6-phosphate decarboxylase
7129	4.1.1.86	diaminobutyrate decarboxylase
7130	4.1.1.87	malonyl-[malonate decarboxylase] decarboxylase
7131	4.1.1.88	biotin-independent malonate decarboxylase
7132	4.1.1.89	Transferred entry: 7.2.4.4
7133	4.1.1.90	peptidyl-glutamate 4-carboxylase
7134	4.1.1.91	salicylate decarboxylase
7135	4.1.1.92	indole-3-carboxylate decarboxylase
7136	4.1.1.93	pyrrole-2-carboxylate decarboxylase
7137	4.1.1.94	ethylmalonyl-CoA decarboxylase
7138	4.1.1.95	L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
7139	4.1.1.96	carboxynorspermidine decarboxylase
7140	4.1.1.97	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
7141	4.1.1.98	4-hydroxy-3-polyprenylbenzoate decarboxylase
7142	4.1.1.99	phosphomevalonate decarboxylase
7143	4.1.1.100	prephenate decarboxylase
7144	4.1.1.101	malolactic enzyme
7145	4.1.1.102	phenacrylate decarboxylase
7146	4.1.1.103	gamma-resorcylate decarboxylase
7147	4.1.1.104	3-dehydro-4-phosphotetronate decarboxylase
7148	4.1.1.105	L-tryptophan decarboxylase
7149	4.1.1.106	fatty acid photodecarboxylase
7150	4.1.1.107	3,4-dihydroxyphenylacetaldehyde synthase
7151	4.1.1.108	4-hydroxyphenylacetaldehyde synthase
7152	4.1.1.109	phenylacetaldehyde synthase
7153	4.1.1.110	bisphosphomevalonate decarboxylase
7154	4.1.1.111	siroheme decarboxylase
7155	4.1.1.112	oxaloacetate decarboxylase
7156	4.1.1.113	trans-aconitate decarboxylase
7157	4.1.1.114	cis-3-alkyl-4-alkyloxetan-2-one decarboxylase
7158	4.1.1.115	indoleacetate decarboxylase
7159	4.1.1.116	D-ornithine/D-lysine decarboxylase
7160	4.1.1.117	2-[(L-alanin-3-ylcarbamoyl)methyl]-2-hydroxybutanedioate decarboxylase
7161	4.1.1.118	isophthalyl-CoA decarboxylase
7162	4.1.1.119	phenylacetate decarboxylase
7163	4.1.1.120	3-oxoisoapionate decarboxylase
7164	4.1.1.121	3-oxoisoapionate-4-phosphate decarboxylase
7165	4.1.1.122	L-cysteate decarboxylase
7166	4.1.1.123	phenyl-phosphate phosphatase/carboxylase
7167	4.1.1.n1	Transferred entry: 4.1.1.97
7168	4.1.1.n2	Transferred entry: 4.1.1.94
7169	4.1.2.1	Transferred entry: 4.1.3.16
7170	4.1.2.2	ketotetrose-phosphate aldolase
7171	4.1.2.3	Deleted entry
7172	4.1.2.4	deoxyribose-phosphate aldolase
7173	4.1.2.5	L-threonine aldolase
7174	4.1.2.6	Deleted entry
7175	4.1.2.7	Transferred entry: 4.1.2.13
7176	4.1.2.8	indole-3-glycerol-phosphate lyase
7177	4.1.2.9	phosphoketolase
7178	4.1.2.10	(R)-mandelonitrile lyase
7179	4.1.2.11	hydroxymandelonitrile lyase
7180	4.1.2.12	2-dehydropantoate aldolase
7181	4.1.2.13	fructose-bisphosphate aldolase
7182	4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase
7183	4.1.2.15	Transferred entry: 2.5.1.54
7184	4.1.2.16	Transferred entry: 2.5.1.55
7185	4.1.2.17	L-fuculose-phosphate aldolase
7186	4.1.2.18	2-dehydro-3-deoxy-L-pentonate aldolase
7187	4.1.2.19	rhamnulose-1-phosphate aldolase
7188	4.1.2.20	2-dehydro-3-deoxyglucarate aldolase
7189	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
7190	4.1.2.22	fructose-6-phosphate phosphoketolase
7191	4.1.2.23	3-deoxy-D-manno-octulosonate aldolase
7192	4.1.2.24	dimethylaniline-N-oxide aldolase
7193	4.1.2.25	dihydroneopterin aldolase
7194	4.1.2.26	phenylserine aldolase
7195	4.1.2.27	sphinganine-1-phosphate aldolase
7196	4.1.2.28	2-dehydro-3-deoxy-D-pentonate aldolase
7197	4.1.2.29	5-dehydro-2-deoxyphosphogluconate aldolase
7198	4.1.2.30	Transferred entry: 1.14.14.32
7199	4.1.2.31	Transferred entry: 4.1.3.16
7200	4.1.2.32	trimethylamine-oxide aldolase
7201	4.1.2.33	fucosterol-epoxide lyase
7202	4.1.2.34	4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase
7203	4.1.2.35	propioin synthase
7204	4.1.2.36	lactate aldolase
7205	4.1.2.37	Transferred entry: 4.1.2.46 and 4.1.2.47
7206	4.1.2.38	benzoin aldolase
7207	4.1.2.39	Transferred entry: 4.1.2.46 and 4.1.2.47
7208	4.1.2.40	tagatose-bisphosphate aldolase
7209	4.1.2.41	Transferred entry: 4.1.2.61
7210	4.1.2.42	D-threonine aldolase
7211	4.1.2.43	3-hexulose-6-phosphate synthase
7212	4.1.2.44	2,3-epoxybenzoyl-CoA dihydrolase
7213	4.1.2.45	trans-o-hydroxybenzylidenepyruvate hydratase-aldolase
7214	4.1.2.46	aliphatic (R)-hydroxynitrile lyase
7215	4.1.2.47	(S)-hydroxynitrile lyase
7216	4.1.2.48	low-specificity L-threonine aldolase
7217	4.1.2.49	L-allo-threonine aldolase
7218	4.1.2.50	6-carboxytetrahydropterin synthase
7219	4.1.2.51	2-dehydro-3-deoxy-D-gluconate aldolase
7220	4.1.2.52	4-hydroxy-2-oxoheptanedioate aldolase
7221	4.1.2.53	2-keto-3-deoxy-L-rhamnonate aldolase
7222	4.1.2.54	L-threo-3-deoxy-hexylosonate aldolase
7223	4.1.2.55	2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonataldolase
7224	4.1.2.56	2-amino-4,5-dihydroxy-6-oxo-7-(phosphonooxy)heptanoate synthase
7225	4.1.2.57	sulfofructosephosphate aldolase
7226	4.1.2.58	2-dehydro-3,6-dideoxy-6-sulfogluconate aldolase
7227	4.1.2.59	dihydroneopterin phosphate aldolase
7228	4.1.2.60	dihydroneopterin triphosphate aldolase
7229	4.1.2.61	feruloyl-CoA hydratase/lyase
7230	4.1.2.62	5-deoxyribulose 1-phosphate aldolase
7231	4.1.2.63	2-hydroxyacyl-CoA lyase
7232	4.1.2.n1	Transferred entry: 4.1.2.44
7233	4.1.2.n2	Transferred entry: 4.1.2.63
7234	4.1.2.n3	Transferred entry: 4.1.2.53
7235	4.1.2.n4	Transferred entry: 4.1.2.52
7236	4.1.2.n5	Transferred entry: 2.2.1.10
7237	4.1.2.n6	Transferred entry: 4.1.2.56
7238	4.1.3.1	isocitrate lyase
7239	4.1.3.2	Transferred entry: 2.3.3.9
7240	4.1.3.3	N-acetylneuraminate lyase
7241	4.1.3.4	hydroxymethylglutaryl-CoA lyase
7242	4.1.3.5	Transferred entry: 2.3.3.10
7243	4.1.3.6	citrate (pro-3S)-lyase
7244	4.1.3.7	Transferred entry: 2.3.3.1
7245	4.1.3.8	Transferred entry: 2.3.3.8
7246	4.1.3.9	Transferred entry: 2.3.3.11
7247	4.1.3.10	Transferred entry: 2.3.3.7
7248	4.1.3.11	Transferred entry: 2.3.3.12
7249	4.1.3.12	Transferred entry: 2.3.3.13
7250	4.1.3.13	oxalomalate lyase
7251	4.1.3.14	L-erythro-3-hydroxyaspartate aldolase
7252	4.1.3.15	Transferred entry: 2.2.1.5
7253	4.1.3.16	4-hydroxy-2-oxoglutarate aldolase
7254	4.1.3.17	4-hydroxy-4-methyl-2-oxoglutarate aldolase
7255	4.1.3.18	Transferred entry: 2.2.1.6
7256	4.1.3.19	Transferred entry: 2.5.1.56
7257	4.1.3.20	Transferred entry: 2.5.1.57
7258	4.1.3.21	Transferred entry: 2.3.3.14
7259	4.1.3.22	citramalate lyase
7260	4.1.3.23	Transferred entry: 2.3.3.2
7261	4.1.3.24	malyl-CoA lyase
7262	4.1.3.25	(S)-citramalyl-CoA lyase
7263	4.1.3.26	3-hydroxy-3-isohexenylglutaryl-CoA lyase
7264	4.1.3.27	anthranilate synthase
7265	4.1.3.28	Transferred entry: 2.3.3.3
7266	4.1.3.29	Transferred entry: 2.3.3.4
7267	4.1.3.30	methylisocitrate lyase
7268	4.1.3.31	Transferred entry: 2.3.3.5
7269	4.1.3.32	2,3-dimethylmalate lyase
7270	4.1.3.33	Transferred entry: 2.3.3.6
7271	4.1.3.34	citryl-CoA lyase
7272	4.1.3.35	(1-hydroxycyclohexan-1-yl)acetyl-CoA lyase
7273	4.1.3.36	1,4-dihydroxy-2-naphthoyl-CoA synthase
7274	4.1.3.37	Transferred entry: 2.2.1.7
7275	4.1.3.38	aminodeoxychorismate lyase
7276	4.1.3.39	4-hydroxy-2-oxovalerate aldolase
7277	4.1.3.40	chorismate lyase
7278	4.1.3.41	3-hydroxy-D-aspartate aldolase
7279	4.1.3.42	(4S)-4-hydroxy-2-oxoglutarate aldolase
7280	4.1.3.43	4-hydroxy-2-oxohexanoate aldolase
7281	4.1.3.44	tRNA 4-demethylwyosine synthase (AdoMet-dependent)
7282	4.1.3.45	3-hydroxybenzoate synthase
7283	4.1.3.46	(R)-citramalyl-CoA lyase
7284	4.1.3.n1	Transferred entry: 4.1.3.43
7285	4.1.99.1	tryptophanase
7286	4.1.99.2	tyrosine phenol-lyase
7287	4.1.99.3	deoxyribodipyrimidine photo-lyase
7288	4.1.99.4	Transferred entry: 3.5.99.7
7289	4.1.99.5	aldehyde oxygenase (deformylating)
7290	4.1.99.6	Transferred entry: 4.2.3.6
7291	4.1.99.7	Transferred entry: 4.2.3.9
7292	4.1.99.8	Transferred entry: 4.2.3.119 and 4.2.3.120
7293	4.1.99.9	Transferred entry: 4.2.3.15
7294	4.1.99.10	Transferred entry: 4.2.3.16
7295	4.1.99.11	benzylsuccinate synthase
7296	4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase
7297	4.1.99.13	(6-4)DNA photolyase
7298	4.1.99.14	spore photoproduct lyase
7299	4.1.99.15	Deleted entry
7300	4.1.99.16	geosmin synthase
7301	4.1.99.17	phosphomethylpyrimidine synthase
7302	4.1.99.18	Transferred entry: 4.1.99.22 and 4.6.1.17
7303	4.1.99.19	2-iminoacetate synthase
7304	4.1.99.20	3-amino-4-hydroxybenzoate synthase
7305	4.1.99.21	Transferred entry: 4.2.3.153
7306	4.1.99.22	GTP 3',8-cyclase
7307	4.1.99.23	5-hydroxybenzimidazole synthase
7308	4.1.99.24	L-tyrosine isonitrile synthase
7309	4.1.99.25	L-tryptophan isonitrile synthase
7310	4.1.99.26	3-amino-5-[(4-hydroxyphenyl)methyl]-4,4-dimethylpyrrolidin-2-onsynthase
7311	4.1.99.27	cyclopenase
7312	4.2.1.1	carbonic anhydrase
